Date,Day_of_Week,Meal_Type,Dish_Name,Is_Weekend,Is_Holiday,Is_Exam,Menu_Popularity,Quantity_Consumed
11/3/2025,0,Dinner,Aloo Gobhi,0,0,0,2,447
11/4/2025,1,Breakfast,Aloo Prantha,0,0,0,4,398
11/4/2025,1,Lunch,Black Channe Rice,0,0,0,3,426
11/4/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,425
11/5/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,419
11/5/2025,2,Lunch,Fried Rice,0,0,0,4,450
11/5/2025,2,Dinner,Paneer Bhurji,0,0,0,5,482
11/6/2025,3,Breakfast,Methi Prantha,0,0,0,2,398
11/6/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,450
11/6/2025,3,Dinner,Chana Masala,0,0,0,3,437
11/7/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,417
11/7/2025,4,Lunch,Channa Dal Rice,0,0,0,2,439
11/7/2025,4,Dinner,Cheese Chilli,0,0,0,5,463
11/8/2025,5,Breakfast,Aloo Prantha,1,1,0,4,160
11/8/2025,5,Lunch,Dal Makhni Rotti,1,1,0,4,223
11/8/2025,5,Dinner,Aloo Matar Gajar,1,1,0,2,190
11/9/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,316
11/9/2025,6,Lunch,Pudi White Channe,1,0,0,5,355
11/9/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,346
11/10/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,375
11/10/2025,0,Lunch,Rajma Rice,0,0,0,5,455
11/10/2025,0,Dinner,Aloo Gobhi,0,0,0,2,430
11/11/2025,1,Breakfast,Aloo Prantha,0,0,0,4,411
11/11/2025,1,Lunch,Black Channe Rice,0,0,0,3,462
11/11/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,459
11/12/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,397
11/12/2025,2,Lunch,Fried Rice,0,0,0,4,456
11/12/2025,2,Dinner,Paneer Bhurji,0,0,0,5,471
11/13/2025,3,Breakfast,Methi Prantha,0,0,0,2,372
11/13/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,441
11/13/2025,3,Dinner,Chana Masala,0,0,0,3,462
11/14/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,403
11/14/2025,4,Lunch,Channa Dal Rice,0,0,0,2,415
11/14/2025,4,Dinner,Cheese Chilli,0,0,0,5,489
11/15/2025,5,Breakfast,Aloo Prantha,1,0,0,4,297
11/15/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,354
11/15/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,336
11/16/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,335
11/16/2025,6,Lunch,Pudi White Channe,1,0,0,5,389
11/16/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,330
11/17/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,397
11/17/2025,0,Lunch,Rajma Rice,0,0,0,5,479
11/17/2025,0,Dinner,Aloo Gobhi,0,0,0,2,443
11/18/2025,1,Breakfast,Aloo Prantha,0,1,0,4,144
11/18/2025,1,Lunch,Black Channe Rice,0,1,0,3,200
11/18/2025,1,Dinner,Sarso Ka Saag,0,1,0,3,194
11/19/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,407
11/19/2025,2,Lunch,Fried Rice,0,0,0,4,443
11/19/2025,2,Dinner,Paneer Bhurji,0,0,0,5,471
11/20/2025,3,Breakfast,Methi Prantha,0,0,0,2,373
11/20/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,437
11/20/2025,3,Dinner,Chana Masala,0,0,0,3,431
11/21/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,404
11/21/2025,4,Lunch,Channa Dal Rice,0,0,0,2,428
11/21/2025,4,Dinner,Cheese Chilli,0,0,0,5,489
11/22/2025,5,Breakfast,Aloo Prantha,1,0,0,4,308
11/22/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,359
11/22/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,345
11/23/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,344
11/23/2025,6,Lunch,Pudi White Channe,1,0,0,5,378
11/23/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,341
11/24/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,375
11/24/2025,0,Lunch,Rajma Rice,0,0,0,5,489
11/24/2025,0,Dinner,Aloo Gobhi,0,0,0,2,441
11/25/2025,1,Breakfast,Aloo Prantha,0,0,0,4,395
11/25/2025,1,Lunch,Black Channe Rice,0,0,0,3,438
11/25/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,461
11/26/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,393
11/26/2025,2,Lunch,Fried Rice,0,0,0,4,479
11/26/2025,2,Dinner,Paneer Bhurji,0,0,0,5,470
11/27/2025,3,Breakfast,Methi Prantha,0,0,0,2,363
11/27/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,450
11/27/2025,3,Dinner,Chana Masala,0,0,0,3,452
11/28/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,391
11/28/2025,4,Lunch,Channa Dal Rice,0,0,0,2,440
11/28/2025,4,Dinner,Cheese Chilli,0,0,0,5,457
11/29/2025,5,Breakfast,Aloo Prantha,1,0,0,4,313
11/29/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,354
11/29/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,340
11/30/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,306
11/30/2025,6,Lunch,Pudi White Channe,1,0,0,5,362
11/30/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,331
12/1/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,413
12/1/2025,0,Lunch,Rajma Rice,0,0,1,5,470
12/1/2025,0,Dinner,Aloo Gobhi,0,0,1,2,444
12/2/2025,1,Breakfast,Aloo Prantha,0,0,1,4,427
12/2/2025,1,Lunch,Black Channe Rice,0,0,1,3,442
12/2/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,429
12/3/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,428
12/3/2025,2,Lunch,Fried Rice,0,0,1,4,473
12/3/2025,2,Dinner,Paneer Bhurji,0,0,1,5,477
12/4/2025,3,Breakfast,Methi Prantha,0,0,1,2,365
12/4/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,428
12/4/2025,3,Dinner,Chana Masala,0,0,1,3,453
12/5/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,421
12/5/2025,4,Lunch,Channa Dal Rice,0,0,1,2,427
12/5/2025,4,Dinner,Cheese Chilli,0,0,1,5,469
12/6/2025,5,Breakfast,Aloo Prantha,1,0,1,4,321
12/6/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,348
12/6/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,346
12/7/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,310
12/7/2025,6,Lunch,Pudi White Channe,1,0,1,5,357
12/7/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,335
12/8/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,406
12/8/2025,0,Lunch,Rajma Rice,0,0,1,5,458
12/8/2025,0,Dinner,Aloo Gobhi,0,0,1,2,413
12/9/2025,1,Breakfast,Aloo Prantha,0,0,1,4,408
12/9/2025,1,Lunch,Black Channe Rice,0,0,1,3,429
12/9/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,456
12/10/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,395
12/10/2025,2,Lunch,Fried Rice,0,0,1,4,474
12/10/2025,2,Dinner,Paneer Bhurji,0,0,1,5,476
12/11/2025,3,Breakfast,Methi Prantha,0,0,1,2,381
12/11/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,435
12/11/2025,3,Dinner,Chana Masala,0,0,1,3,437
12/12/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,392
12/12/2025,4,Lunch,Channa Dal Rice,0,0,1,2,418
12/12/2025,4,Dinner,Cheese Chilli,0,0,1,5,466
12/13/2025,5,Breakfast,Aloo Prantha,1,0,1,4,322
12/13/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,357
12/13/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,318
12/14/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,323
12/14/2025,6,Lunch,Pudi White Channe,1,0,1,5,359
12/14/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,347
12/15/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,402
12/15/2025,0,Lunch,Rajma Rice,0,0,1,5,488
12/15/2025,0,Dinner,Aloo Gobhi,0,0,1,2,434
12/16/2025,1,Breakfast,Aloo Prantha,0,0,1,4,419
12/16/2025,1,Lunch,Black Channe Rice,0,0,1,3,449
12/16/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,438
12/17/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,423
12/17/2025,2,Lunch,Fried Rice,0,0,1,4,449
12/17/2025,2,Dinner,Paneer Bhurji,0,0,1,5,489
12/18/2025,3,Breakfast,Methi Prantha,0,0,1,2,380
12/18/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,445
12/18/2025,3,Dinner,Chana Masala,0,0,1,3,446
12/19/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,406
12/19/2025,4,Lunch,Channa Dal Rice,0,0,1,2,411
12/19/2025,4,Dinner,Cheese Chilli,0,0,1,5,466
12/20/2025,5,Breakfast,Aloo Prantha,1,1,1,4,157
12/20/2025,5,Lunch,Dal Makhni Rotti,1,1,1,4,200
12/20/2025,5,Dinner,Aloo Matar Gajar,1,1,1,2,175
12/21/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,322
12/21/2025,6,Lunch,Pudi White Channe,1,0,1,5,389
12/21/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,350
12/22/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,386
12/22/2025,0,Lunch,Rajma Rice,0,0,1,5,467
12/22/2025,0,Dinner,Aloo Gobhi,0,0,1,2,413
12/23/2025,1,Breakfast,Aloo Prantha,0,0,1,4,391
12/23/2025,1,Lunch,Black Channe Rice,0,0,1,3,450
12/23/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,451
12/24/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,397
12/24/2025,2,Lunch,Fried Rice,0,0,1,4,446
12/24/2025,2,Dinner,Paneer Bhurji,0,0,1,5,494
12/25/2025,3,Breakfast,Methi Prantha,0,0,1,2,372
12/25/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,441
12/25/2025,3,Dinner,Chana Masala,0,0,1,3,441
12/26/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,410
12/26/2025,4,Lunch,Channa Dal Rice,0,0,1,2,417
12/26/2025,4,Dinner,Cheese Chilli,0,0,1,5,459
12/27/2025,5,Breakfast,Aloo Prantha,1,0,1,4,325
12/27/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,367
12/27/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,338
12/28/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,341
12/28/2025,6,Lunch,Pudi White Channe,1,0,1,5,384
12/28/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,347
12/29/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,384
12/29/2025,0,Lunch,Rajma Rice,0,0,1,5,461
12/29/2025,0,Dinner,Aloo Gobhi,0,0,1,2,446
12/30/2025,1,Breakfast,Aloo Prantha,0,0,1,4,404
12/30/2025,1,Lunch,Black Channe Rice,0,0,1,3,460
12/30/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,443
12/31/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,410
12/31/2025,2,Lunch,Fried Rice,0,0,1,4,476
12/31/2025,2,Dinner,Paneer Bhurji,0,0,1,5,481
1/1/2026,3,Breakfast,Methi Prantha,0,0,0,2,388
1/1/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,444
1/1/2026,3,Dinner,Chana Masala,0,0,0,3,449
1/2/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,425
1/2/2026,4,Lunch,Channa Dal Rice,0,0,0,2,411
1/2/2026,4,Dinner,Cheese Chilli,0,0,0,5,476
1/3/2026,5,Breakfast,Aloo Prantha,1,0,0,4,307
1/3/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,344
1/3/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,345
1/4/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,323
1/4/2026,6,Lunch,Pudi White Channe,1,0,0,5,377
1/4/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,358
1/5/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,403
1/5/2026,0,Lunch,Rajma Rice,0,0,0,5,490
1/5/2026,0,Dinner,Aloo Gobhi,0,0,0,2,431
1/6/2026,1,Breakfast,Aloo Prantha,0,0,0,4,425
1/6/2026,1,Lunch,Black Channe Rice,0,0,0,3,433
1/6/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,463
1/7/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,427
1/7/2026,2,Lunch,Fried Rice,0,0,0,4,445
1/7/2026,2,Dinner,Paneer Bhurji,0,0,0,5,469
1/8/2026,3,Breakfast,Methi Prantha,0,0,0,2,368
1/8/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,456
1/8/2026,3,Dinner,Chana Masala,0,0,0,3,428
1/9/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,394
1/9/2026,4,Lunch,Channa Dal Rice,0,0,0,2,429
1/9/2026,4,Dinner,Cheese Chilli,0,0,0,5,477
1/10/2026,5,Breakfast,Aloo Prantha,1,0,0,4,326
1/10/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,361
1/10/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,313
1/11/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,338
1/11/2026,6,Lunch,Pudi White Channe,1,0,0,5,367
1/11/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,333
1/12/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,381
1/12/2026,0,Lunch,Rajma Rice,0,0,0,5,458
1/12/2026,0,Dinner,Aloo Gobhi,0,0,0,2,428
1/13/2026,1,Breakfast,Aloo Prantha,0,0,0,4,420
1/13/2026,1,Lunch,Black Channe Rice,0,0,0,3,459
1/13/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,445
1/14/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,408
1/14/2026,2,Lunch,Fried Rice,0,0,0,4,470
1/14/2026,2,Dinner,Paneer Bhurji,0,0,0,5,486
1/15/2026,3,Breakfast,Methi Prantha,0,0,0,2,369
1/15/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,426
1/15/2026,3,Dinner,Chana Masala,0,0,0,3,426
1/16/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,406
1/16/2026,4,Lunch,Channa Dal Rice,0,0,0,2,441
1/16/2026,4,Dinner,Cheese Chilli,0,0,0,5,470
1/17/2026,5,Breakfast,Aloo Prantha,1,0,0,4,328
1/17/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,370
1/17/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,333
1/18/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,325
1/18/2026,6,Lunch,Pudi White Channe,1,0,0,5,358
1/18/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,331
1/19/2026,0,Breakfast,Gobhi Prantha,0,1,0,3,136
1/19/2026,0,Lunch,Rajma Rice,0,1,0,5,235
1/19/2026,0,Dinner,Aloo Gobhi,0,1,0,2,176
1/20/2026,1,Breakfast,Aloo Prantha,0,0,0,4,417
1/20/2026,1,Lunch,Black Channe Rice,0,0,0,3,456
1/20/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,425
1/21/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,396
1/21/2026,2,Lunch,Fried Rice,0,0,0,4,441
1/21/2026,2,Dinner,Paneer Bhurji,0,0,0,5,478
1/22/2026,3,Breakfast,Methi Prantha,0,0,0,2,378
1/22/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,450
1/22/2026,3,Dinner,Chana Masala,0,0,0,3,435
1/23/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,400
1/23/2026,4,Lunch,Channa Dal Rice,0,0,0,2,412
1/23/2026,4,Dinner,Cheese Chilli,0,0,0,5,466
1/24/2026,5,Breakfast,Aloo Prantha,1,0,0,4,316
1/24/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,341
1/24/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,325
1/25/2026,6,Breakfast,Paneer Pyaaz Prantha,1,1,0,5,184
1/25/2026,6,Lunch,Pudi White Channe,1,1,0,5,224
1/25/2026,6,Dinner,Aloo Sabji Rice,1,1,0,3,212
1/26/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,406
1/26/2026,0,Lunch,Rajma Rice,0,0,0,5,464
1/26/2026,0,Dinner,Aloo Gobhi,0,0,0,2,449
1/27/2026,1,Breakfast,Aloo Prantha,0,0,0,4,426
1/27/2026,1,Lunch,Black Channe Rice,0,0,0,3,440
1/27/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,446
1/28/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,416
1/28/2026,2,Lunch,Fried Rice,0,0,0,4,455
1/28/2026,2,Dinner,Paneer Bhurji,0,0,0,5,488
1/29/2026,3,Breakfast,Methi Prantha,0,0,0,2,384
1/29/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,426
1/29/2026,3,Dinner,Chana Masala,0,0,0,3,436
1/30/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,401
1/30/2026,4,Lunch,Channa Dal Rice,0,0,0,2,435
1/30/2026,4,Dinner,Cheese Chilli,0,0,0,5,463
1/31/2026,5,Breakfast,Aloo Prantha,1,0,0,4,323
1/31/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,359
1/31/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,348
2/1/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,305
2/1/2026,6,Lunch,Pudi White Channe,1,0,0,5,390
2/1/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,348
2/2/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,376
2/2/2026,0,Lunch,Rajma Rice,0,0,0,5,485
2/2/2026,0,Dinner,Aloo Gobhi,0,0,0,2,423
2/3/2026,1,Breakfast,Aloo Prantha,0,0,0,4,404
2/3/2026,1,Lunch,Black Channe Rice,0,0,0,3,436
2/3/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,461
2/4/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,428
2/4/2026,2,Lunch,Fried Rice,0,0,0,4,463
2/4/2026,2,Dinner,Paneer Bhurji,0,0,0,5,475
2/5/2026,3,Breakfast,Methi Prantha,0,0,0,2,373
2/5/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,461
2/5/2026,3,Dinner,Chana Masala,0,0,0,3,442
2/6/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,423
2/6/2026,4,Lunch,Channa Dal Rice,0,0,0,2,421
2/6/2026,4,Dinner,Cheese Chilli,0,0,0,5,476
2/7/2026,5,Breakfast,Aloo Prantha,1,0,0,4,325
2/7/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,375
2/7/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,331
2/8/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,320
2/8/2026,6,Lunch,Pudi White Channe,1,0,0,5,390
2/8/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,349
2/9/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,410
2/9/2026,0,Lunch,Rajma Rice,0,0,0,5,474
2/9/2026,0,Dinner,Aloo Gobhi,0,0,0,2,427
2/10/2026,1,Breakfast,Aloo Prantha,0,0,0,4,412
2/10/2026,1,Lunch,Black Channe Rice,0,0,0,3,456
2/10/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,440
2/11/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,393
2/11/2026,2,Lunch,Fried Rice,0,0,0,4,460
2/11/2026,2,Dinner,Paneer Bhurji,0,0,0,5,494
2/12/2026,3,Breakfast,Methi Prantha,0,0,0,2,398
2/12/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,455
2/12/2026,3,Dinner,Chana Masala,0,0,0,3,438
2/13/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,405
2/13/2026,4,Lunch,Channa Dal Rice,0,0,0,2,426
2/13/2026,4,Dinner,Cheese Chilli,0,0,0,5,477
2/14/2026,5,Breakfast,Aloo Prantha,1,0,0,4,296
2/14/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,371
2/14/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,324
2/15/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,338
2/15/2026,6,Lunch,Pudi White Channe,1,0,0,5,359
2/15/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,351
2/16/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,414
2/16/2026,0,Lunch,Rajma Rice,0,0,0,5,468
2/16/2026,0,Dinner,Aloo Gobhi,0,0,0,2,424
2/17/2026,1,Breakfast,Aloo Prantha,0,0,0,4,420
2/17/2026,1,Lunch,Black Channe Rice,0,0,0,3,459
2/17/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,441
2/18/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,412
2/18/2026,2,Lunch,Fried Rice,0,0,0,4,471
2/18/2026,2,Dinner,Paneer Bhurji,0,0,0,5,494
2/19/2026,3,Breakfast,Methi Prantha,0,0,0,2,379
2/19/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,459
2/19/2026,3,Dinner,Chana Masala,0,0,0,3,429
2/20/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,395
2/20/2026,4,Lunch,Channa Dal Rice,0,0,0,2,434
2/20/2026,4,Dinner,Cheese Chilli,0,0,0,5,485
2/21/2026,5,Breakfast,Aloo Prantha,1,0,0,4,294
2/21/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,366
2/21/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,334
2/22/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,305
2/22/2026,6,Lunch,Pudi White Channe,1,0,0,5,374
2/22/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,347
2/23/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,413
2/23/2026,0,Lunch,Rajma Rice,0,0,0,5,478
2/23/2026,0,Dinner,Aloo Gobhi,0,0,0,2,420
2/24/2026,1,Breakfast,Aloo Prantha,0,0,0,4,415
2/24/2026,1,Lunch,Black Channe Rice,0,0,0,3,440
2/24/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,459
2/25/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,392
2/25/2026,2,Lunch,Fried Rice,0,0,0,4,440
2/25/2026,2,Dinner,Paneer Bhurji,0,0,0,5,455
2/26/2026,3,Breakfast,Methi Prantha,0,0,0,2,388
2/26/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,444
2/26/2026,3,Dinner,Chana Masala,0,0,0,3,430
2/27/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,422
2/27/2026,4,Lunch,Channa Dal Rice,0,0,0,2,412
2/27/2026,4,Dinner,Cheese Chilli,0,0,0,5,489
2/28/2026,5,Breakfast,Aloo Prantha,1,0,0,4,301
2/28/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,359
2/28/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,329
3/1/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,308
3/1/2026,6,Lunch,Pudi White Channe,1,0,0,5,373
3/1/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,362
3/2/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,387
3/2/2026,0,Lunch,Rajma Rice,0,0,0,5,467
3/2/2026,0,Dinner,Aloo Gobhi,0,0,0,2,431
3/3/2026,1,Breakfast,Aloo Prantha,0,0,0,4,411
3/3/2026,1,Lunch,Black Channe Rice,0,0,0,3,443
3/3/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,432
3/4/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,415
3/4/2026,2,Lunch,Fried Rice,0,0,0,4,465
3/4/2026,2,Dinner,Paneer Bhurji,0,0,0,5,477
3/5/2026,3,Breakfast,Methi Prantha,0,0,0,2,387
3/5/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,433
3/5/2026,3,Dinner,Chana Masala,0,0,0,3,444
3/6/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,428
3/6/2026,4,Lunch,Channa Dal Rice,0,0,0,2,421
3/6/2026,4,Dinner,Cheese Chilli,0,0,0,5,469
3/7/2026,5,Breakfast,Aloo Prantha,1,0,0,4,303
3/7/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,350
3/7/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,335
3/8/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,315
3/8/2026,6,Lunch,Pudi White Channe,1,0,0,5,392
3/8/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,358
3/9/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,380
3/9/2026,0,Lunch,Rajma Rice,0,0,0,5,492
3/9/2026,0,Dinner,Aloo Gobhi,0,0,0,2,437
3/10/2026,1,Breakfast,Aloo Prantha,0,0,0,4,429
3/10/2026,1,Lunch,Black Channe Rice,0,0,0,3,432
3/10/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,431
3/11/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,393
3/11/2026,2,Lunch,Fried Rice,0,0,0,4,464
3/11/2026,2,Dinner,Paneer Bhurji,0,0,0,5,466
3/12/2026,3,Breakfast,Methi Prantha,0,0,0,2,371
3/12/2026,3,Lunch,Aloo Matar Rice,0,0,0,3,461
3/12/2026,3,Dinner,Chana Masala,0,0,0,3,448
3/13/2026,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,402
3/13/2026,4,Lunch,Channa Dal Rice,0,0,0,2,434
3/13/2026,4,Dinner,Cheese Chilli,0,0,0,5,458
3/14/2026,5,Breakfast,Aloo Prantha,1,0,0,4,296
3/14/2026,5,Lunch,Dal Makhni Rotti,1,0,0,4,350
3/14/2026,5,Dinner,Aloo Matar Gajar,1,0,0,2,337
3/15/2026,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,327
3/15/2026,6,Lunch,Pudi White Channe,1,0,0,5,377
3/15/2026,6,Dinner,Aloo Sabji Rice,1,0,0,3,352
3/16/2026,0,Breakfast,Gobhi Prantha,0,0,0,3,400
3/16/2026,0,Lunch,Rajma Rice,0,0,0,5,479
3/16/2026,0,Dinner,Aloo Gobhi,0,0,0,2,438
3/17/2026,1,Breakfast,Aloo Prantha,0,0,0,4,425
3/17/2026,1,Lunch,Black Channe Rice,0,0,0,3,438
3/17/2026,1,Dinner,Sarso Ka Saag,0,0,0,3,438
3/18/2026,2,Breakfast,Macaroni/Sandwich,0,0,0,4,417
